Date,Tweet,City,Country
2022-12-13 11:58:20+00:00,"@Zainab_Nisa786 Started HTML &amp; CSS about a month ago.  Woke up to see your tweet this morning on my timeline and I felt inspired.  I just decided to replicate this as best as I could. 

 #newbie. #selftaught #babysteps #ChatGPT #100DaysOfCode https://t.co/IsqL4IDX4L",Lagos,Nigeria
2022-12-13 11:38:24+00:00,"What can ChatGPT not do? 🤗

Salute to OpenAI for this innovative creation. 
#ChatGPT",Lagos,Nigeria
2022-12-13 11:38:22+00:00,"#chatGPT will cause more good than harm, EXPLAIN!
#chatGPT will cause more harm than good, EXPLAIN!",Lagos,Nigeria
2022-12-13 11:33:59+00:00,"Okay, i have been playing around with the Open AI GPT chat and I tried using it to solve a C++ loop problem. Here are the results in screenshot. #OpenAI #programmers #cplusplus #ChatGPT #Nigerian https://t.co/IqXJg8w16p",Lagos,Nigeria
2022-12-13 11:27:10+00:00,"Obviously, school pupils / students will be making use of #ChatGPT and other AI to write essays, homework and assignments. 

What does this mean for education in general? Are some ""educational tasks"" no longer relevant? Is our education system ready do adapt to new technologies?",Gqeberha,South Africa
2022-12-13 11:10:56+00:00,I'm teaching #ChatGPT Nigerian Pidgin. You're welcome @OpenAI . https://t.co/2AyBaxmweb,Abuja,Nigeria
2022-12-13 11:06:56+00:00,"In less than a month, #ChatGPT has found more real world use cases than blockchain and crypto has in the last 3 years.",Nairobi,Kenya
2022-12-13 11:00:16+00:00,#ChatGPT makes writing copy so much easier. It's really awesome frr. Thanks to @OpenAI . Check this out: https://t.co/v0iZ45c82e,Abuja,Nigeria
2022-12-13 10:20:24+00:00,"#ChatGPT  #ai Making mah books bigger, maybe that's scummy but then again what are the ethics here? https://t.co/38okUmJDaP",Klerksdorp,South Africa
2022-12-13 10:18:55+00:00,"""ChatGPT is at capacity right now."" #ChatGPT #AI",Cape Town,South Africa
2022-12-13 10:02:15+00:00,"Are you still doubting whether your kids should code or not? Hear what Mrs Badmus, one of our parents at @rubiescodesch says 

Don't miss the last part 😂

#coding #WorldCup2022 #ChatGPT https://t.co/p86ZeDdHox",Lagos,Nigeria
2022-12-13 08:27:29+00:00,y'all go slow 😁 #ChatGPT https://t.co/a1G7HYEKFu,Kampala,Uganda
2022-12-13 06:58:17+00:00,"Have you tried ChatGPT? If yes, what are your thoughts? #ChatGPT #Ai",Johannesburg,South Africa
2022-12-13 06:22:36+00:00,When you finally realise what #ChatGPT can do to your bulging In-tray. https://t.co/po1VHzEcT1,Nairobi,Kenya
2022-12-13 05:56:26+00:00,Joined the #ChatGPT trend. Quality management systems is a must in your business. https://t.co/fZtnQIqow7,Johannesburg,South Africa
2022-12-13 05:20:03+00:00,#ChatGPT 🙆🏿‍♂️🙆🏿‍♂️ I can be a lawyer overnight,Meadowlands,South Africa
2022-12-13 04:48:29+00:00,I'm currently getting some very interesting ideas from #ChatGPT about the Hustler Fund and its (un) sustainability. I might need an appointment with President WSR soon for a tête-à-tête.,Nairobi,Kenya
2022-12-13 04:45:30+00:00,Another day to spend with #ChatGPT. Probably before Americans wake up and crash it again.,Nairobi,Kenya
2022-12-13 03:28:57+00:00,"We need to work out the best way #ChatGPT can help enhance classical learning in Africa. 

cc: @bolouburutolu",Jos,Nigeria
2022-12-12 23:47:28+00:00,"I keep seeing this phrase on #ChatGPT (sometimes slightly reworded) - “We need to make sure that we are responsible in the way we use Al.
And that includes making sure that it's accessible and affordable to everyone, not just a select few.” #OpenAI",Roodepoort,South Africa
2022-12-12 22:23:37+00:00,"#ChatGPT is currently down:
H: Huge demand has caused the site to crash
A: All users will have to wait
T: Time is needed for the servers to catch up
G: Go grab a coffee and check back soon
P: Patience is key in this situation
T: Trust that the team is working hard to fix it up",Grand Casablanca,Morocco
2022-12-12 20:21:52+00:00,"Just trying out #ChatGPT, and I think this is legendary https://t.co/3AUyKWcPdS",Mombasa,Kenya
2022-12-12 20:07:49+00:00,"I finally jumped on the #ChatGPT bandwagon and used it to write the latest article on my blog.

The AI did a very good job.

I did need to refine the text and add a sentence here and there for flow, but overall the machines are ""taking over""

Read it here:
https://t.co/HmzbqG9WTN",Nairobi,Kenya
2022-12-12 19:54:49+00:00,"Wataalamu, @jovebosco @DanfordShadrack kuna any AI software tool, something similar yo #ChatGPT  that I can use for me to plug a topic and for it to write something? Nina kipengele aisee😅",Dar es Salaam,Tanzania
2022-12-12 19:53:37+00:00,#ChatGPT please don’t do this to me🥲 https://t.co/e4gHdwEb48,Kampala,Uganda
2022-12-12 19:11:53+00:00,#metaverse running AI kinda #ChatGPT style letting you interact with virtual robots is the future and it’s not far I can see it clearly,Sousse,Tunisia
2022-12-12 18:46:25+00:00,#ChatGPT is fucking incredible. Able to optimize a piece of code in a few seconds with explainations... https://t.co/quonmCpHbz,Algiers,Algeria
2022-12-12 18:17:57+00:00,"Will ChatGPT Destroy iOS Developer Jobs? #swift #ChatGPT
https://t.co/V4GXcYrmkl",Mansoura,Egypt
2022-12-12 17:46:55+00:00,"Welcome to 2022 where an artificial intelligence model can write computer code! The future is here😍
#MachineLearning #ChatGPT #LLM https://t.co/vbQKZ7DyCO",Rustenburg,South Africa
2022-12-12 17:40:46+00:00,"ChatGPT is big really big. Check out Zoltronic's video! #TikTok https://t.co/VqJPZbj9HS
#ChatGPT #AI #MachineLearning #DigitalMarketing",Johannesburg,South Africa
2022-12-12 17:00:16+00:00,"Were Alan Turing confronted with chatGPT, it would have passed the Turing Test.
#chatGPT #OpenAI",Cape Town,South Africa
2022-12-12 16:54:00+00:00,"The 2022 World Cup will be remembered as a tournament full of drama, excitement, and unforgettable moments. France are the deserved champions, but the other teams can also be proud of their performances. The world awaits the next edition of this prestigious event. #ChatGPT",Livingstone,Zambia
2022-12-12 16:50:33+00:00,Just got #ChatGPT to write a story of how the rest of the #FIFAWorldCup plays out,Livingstone,Zambia
2022-12-12 16:06:15+00:00,"I can wager a bet that #openai #chatgpt  might end up being the most or at least second to #Google 
#machinelearning #machinelearningalgorithms #nlp #naturallanguageprocessing #data #datascience https://t.co/Yg7DP6leCi",Nairobi,Kenya
2022-12-12 15:43:45+00:00,"In the last few years, there have been tremendous research breakthroughs in the field of natural language processing. We are starting to reach near human level accuracy in many language tasks including question answering, dialogue, etc.
#Tech #ChatGPT 

https://t.co/cMwqc3PQRZ",Abuja,Nigeria
2022-12-12 15:24:48+00:00,#ChatGPT is down. WTF.,Johannesburg,South Africa
2022-12-12 15:20:10+00:00,#ChatGPT experiment 2 #AI (the most powerful technology ever created?) https://t.co/Uaf1V50Nsf,Johannesburg,South Africa
2022-12-12 14:41:56+00:00,#ChatGPT isn't handling this too well it seems. https://t.co/ivSi2FVZ1w,Nairobi,Kenya
2022-12-12 13:44:14+00:00,"#ChatGPT is a gamechanger. It marks the beginning of an eon of super-powerful and fully autonomous chatbots.
I just used it to create an in-depth, favorable, and customized study plan for a skill that I want to learn!",Nairobi,Kenya
2022-12-12 13:41:32+00:00,"ChatGPT

#chatgpt",Nairobi,Kenya
2022-12-12 12:54:16+00:00,"It has taken a lot of probing, but finally getting some pretty dystopian scenarios from chatGPT 😱
#chatGPT #OpenAI https://t.co/4crMSbCwpY",Cape Town,South Africa
2022-12-12 12:47:57+00:00,"2023 has to bring you more business. Get 50% off normal cost. Hurry up while the offer lasts. Speak to us at +254 715 026 405 | Email: info@webexpert.co.ke to get your business up and running this December
#webexpertsolutions #Portugal #ChatGPT #appdevelopment #RigathiGachagua https://t.co/qvpOzVFRD3",Nairobi,Kenya
2022-12-12 12:42:51+00:00,"2023 has to bring you more business. Get 30% off normal cost. Hurry up while the offer lasts. Speak to us at +254 715 026 405 | Email: info@webexpert.co.ke to get your business up and running this December
#webexpertsolutions #Portugal #ChatGPT #appdevelopment #RigathiGachagua https://t.co/cpgpOhsJ1U",Nairobi,Kenya
2022-12-12 11:35:45+00:00,"You've definitely seen the AI generated artworks all over twitter and you want to create yours? Here's how to do it 😁

Retweets are appreciated 🙏

@gyaigyimii @IzzatElKhawaja

#lensaai #DawnAI #ChatGPT https://t.co/24deIu3Byw",Accra,Ghana
2022-12-12 10:21:58+00:00,"""The mundanity of life can be overwhelming at times, but it can also be a reminder to appreciate the small moments and find joy in the everyday.""

#mundanity #life #ChatGPT",Lagos,Nigeria
2022-12-12 10:21:24+00:00,"""Amid the hustle and bustle of daily life, it's easy to get caught up in the routine and forget to take a step back and appreciate the beauty of the mundane.""

#mundanity #mindfulness #ChatGPT",Lagos,Nigeria
2022-12-12 09:03:34+00:00,#ChatGPT is just on another level. I made some lyrics on about William Ruto https://t.co/ub0CqrrqaX,Nyeri,Kenya
2022-12-12 08:44:14+00:00,"Chat gpt down....
#chatGPT 
#OpenAI 
#ElonMusk https://t.co/IHMJusxt1R",Nairobi,Kenya
2022-12-12 08:16:07+00:00,"Facts.

That statement reads like a mission statement generated by #ChatGPT",Nairobi,Kenya
2022-12-12 07:43:26+00:00,Will #chatGPT help us avoid online manipulation? https://t.co/jjoVcZjK9r,Nairobi,Kenya
2022-12-12 06:37:58+00:00,"Is this technology making us stronger or weaker. 
#ChatGPT",Kano,Nigeria
2022-12-12 04:58:07+00:00,Probably safe to say that humor accounts are not facing a significant threat from #ChatGPT https://t.co/P01UgYMzGV,Cape Town,South Africa
2022-12-12 03:39:13+00:00,"Just self-published my book on Amazon KDP and now I'm a best-seller... in my own mind!

Sha @legalnairatv will get me there😁

#ChatGPT",Lagos,Nigeria
2022-12-11 21:50:32+00:00,"Common Passwords Hackers can guess under 1 Second-make sure yours isn't on the list, Here are some steps to protect yourself online  https://t.co/5s603pk2BM #Jesus #Bridget #Arrest #chatGPT",Greater Accra,Ghana
2022-12-11 20:17:55+00:00,"Understanding hash indexes
{ by @samolaaaa } from @hashnode

I've used #ChatGPT to help me refine this post

#databases #hashing #hashingschemes #databaseindexes https://t.co/vapbM9QSak",Sohag,Egypt
2022-12-11 20:07:43+00:00,My few days of interacting with an awesome AI interrupted #ChatGPT https://t.co/k2yB4GMHpB,Kenya,Zambia
2022-12-11 19:53:12+00:00,"We honestly need to sit back and think about how much information we've shared on the internet.

The precision on #ChatGPT is mind blowing. It's almost like talking to the smartest person on earth. It probably is.

I'm mad bullish on anything @OpenAI release. They know everything",Lagos,Nigeria
2022-12-11 19:52:58+00:00,"ChatGpt is doing its best to apply safety mode. Not as a long as the ""evil"" is already committed 💔, it is giving advice as well to keep safe 😂😂😂
 #Chatgpt #OpenAI #AI #chatbots https://t.co/JrTduH7QP5",Marrakech,Morocco
2022-12-11 19:17:06+00:00,"Awwnn look at me being so polite to an AI 🤗 @OpenAI #chatGPT

I think chatGPT will do well as the soul of a humanoid. https://t.co/m51RslgvL4",Greater Accra,Ghana
2022-12-11 17:26:45+00:00,"ChatGPT - five useful ways you can use the AI chatbot

#ChatGPT #AI https://t.co/X6YyjUBnXf",Cape Town,South Africa
2022-12-11 16:34:08+00:00,What will be more fun is create a bot to respond to those annoying emails #ChatGPT,Kumasi,Ghana
2022-12-11 16:33:43+00:00,"We have a winner! (Sulk) by @fatuogwuche https://t.co/vvUHMYHaj1 

BTTW gives the gist on #ChatGPT the new AI whizkid",Abuja,Nigeria
2022-12-11 15:46:32+00:00,"@elonmusk , I bet your Government is watching over you for @OpenAI #chatGPT
 .. anyway, thanks for opening new stock of lazy generation",Muranga,Kenya
2022-12-11 15:19:46+00:00,"With recent advances in AI the value of good questions is overtaking the value of good answers.
#chatGPT #OpenAI",Cape Town,South Africa
2022-12-11 13:18:24+00:00,Dear Open AI #ChatGPT (artificial intelligence): can you create a communications plan? 😳👀😬,Abidjan,Cote d'Ivoire
2022-12-11 13:04:43+00:00,"This was #Googles result. #Ai is the future... and maybe its actually going to make learning easier. 
The level of answer you get is equivalent to asking your lecturer in person. #ChatGPT #Ai #LearningMadeEasier. https://t.co/QL0qyDwMfZ",Johannesburg,South Africa
2022-12-11 12:50:27+00:00,"Yip! #ChatGPT is sooo much better than what #Google currently is. I am learning python( very early days) kept getting an error, I don't know enough to know what or why, put it in ChatGpt and voilà clearly precise explanation on what I did wrong! 🤯🤯🤯 https://t.co/SW4MFGzPcS",Johannesburg,South Africa
2022-12-11 11:55:04+00:00,The developer war #ChatGPT  #stackoverflow https://t.co/OCNDYQT2Ta,Lagos,Nigeria
2022-12-11 11:50:40+00:00,"ChatGPT is FREAKING MIRACULOUS!!! 
It literally has an answer to everything 🤯. 
#ChatGPT #ArtificialIntelligence",Nairobi,Kenya
2022-12-11 11:49:54+00:00,"Just tried out ChatGPT, the new large language model from OpenAI, and I'm blown away by its ability to understand and respond to complex questions. Can't wait to see what other applications it has in the world of AI and natural language processing!"" #ChatGPT #OpenAI",Lamu,Kenya
2022-12-11 10:37:14+00:00,#ChatGPT - Thank you to whoever did this. 👌 https://t.co/Zys5DWrX6v,Pretoria,South Africa
2022-12-11 09:39:27+00:00,"I am obsessed with #ChatGPT, this will become a virus soon!

-
ChatGPT is a tool driven by artificial intelligence that lets you have human-like question-and-answer sessions with a chatbot

What is your thoughts @SizweDhlomo https://t.co/eAGQi0DRxY",Cape Town,South Africa
2022-12-11 08:47:36+00:00,"Maximizing your openai potential: Tips and tricks for impressive results
#OpenAI #OpenAIChatGPT #ChatGPT @ahmed_lamar10 https://t.co/9xhacVOs8G",Kumasi,Ghana
2022-12-11 07:27:08+00:00,"Am getting rejected right left and center🤣🤣🤣💔💔💔. Even by CHATGPT
#ChatGPT #AI https://t.co/dDlfLd8BBz",Nairobi,Kenya
2022-12-11 07:26:41+00:00,Looking to jump on the #ChatGPT train - I wonder if it can help with analytics processes? 🤔,Cape Town,South Africa
2022-12-11 06:46:17+00:00,"I ASKED AI #ChatGPT WHY UGANDA IS CALLED THE PEARL OF AFRICA.
Uganda is often referred to as the Pearl of Africa because of its natural beauty and diversity. The country is known for its lush forests, sparkling lakes, and towering mountains, as well as its rich culture and",Kampala,Uganda
2022-12-11 06:41:27+00:00,Why are ChatGPT answers temporarily banned on MathsGee? https://t.co/7OX2l5sT0q #ChatGPT,Johannesburg,South Africa
2022-12-11 01:24:41+00:00,"TDD makes life easier.
It's a good practice to code with your requirements being converted to test cases. It makes life really easy 👨‍💻I can't believe I spent not up to an hour to debug. Wow! Just wow. Forever TDD💯
#SoftwareEngineer #Java #devs #OpenAI #ChatGPT #BlackTechTwitter https://t.co/kxtosAcubl",Lagos,Nigeria
2022-12-11 00:17:11+00:00,"ChatGPT in the style of Cavafy.

#poetry #AI #chatGPT https://t.co/Iho5oyqtjO",Alexandria,Egypt
2022-12-10 23:43:58+00:00,#chatGPT is at capacity right now. Can't wait to test it out,Kampala,Uganda
2022-12-10 23:34:37+00:00,Everyone’s talking about #ChatGPT right now. Checked the site and it’s down due to overloads of visitors. Interesting.,Abuja,Nigeria
2022-12-10 21:26:21+00:00,"In the word of #ChatGPT we sympathize with #England on the loss of the match. 

We go again https://t.co/gF5EEVGNrc",Ibadan,Nigeria
2022-12-10 21:03:30+00:00,"This is #ChatGPT's essay on energy crisis, @Eskom_SA and coal availability in South Africa.

This is amazing for an AI in its infancy. It still needs more info on energy &amp; mining, logistics, finance and some forbidden knowledge. 😎
#Eskom #Loadshedding https://t.co/jGvRmy1pbI",Pretoria,South Africa
2022-12-10 20:31:19+00:00,@elonmusk A short story by #ChatGPT ft @NightcafeStudio,Cape Town,South Africa
2022-12-10 17:08:21+00:00,"Me; asks #ChatGPT to write a really good resume for me.
Also me; uses the resume to get a job in @OpenAI 😊😌 https://t.co/raafbMVwpI",Benin-City,Nigeria
2022-12-10 16:26:45+00:00,"I did an ANALYSIS of @JumiaKenya smart phones. Web scrapping was done using Python, Data Cleaning using Python, and visualization done using R-SHINY. Pay a visit to the LINK. Inspired by @abduIbasit_ and @_NafulaC #DataScience #MachineLearning #ChatGPT https://t.co/OmySaRQXw4",Nairobi,Kenya
